RDKit Canonical Smiles,Molecule ChEMBL ID,Embeddings_tsne_x,Embeddings_tsne_y,Embeddings_Divergence_Pearson_Correlation,Embeddings_Divergence_Kendall_Correlation
CCCCCCC[C@H]1OC(=O)C[C@@H](O)[C@H](Cc2ccccc2)N(C)C(=O)[C@H](C)OC(=O)[C@H]1C,CHEMBL8097,0.7219522,0.15734312,0.829727761707967,0.40642465815335
C/C=C/C[C@@H](C)[C@@H](O)[C@H]1C(=O)N[C@@H]([C@@H](C)O)C(=O)N(C)CC(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@H](C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N(C)[C@@H](C(C)C)C(=O)N1C,CHEMBL2372505,0.9655595,0.02584961,0.709019502710843,0.419069092442967
CCCCCCC[C@@H]1CC(=O)O[C@@H](C(C)C)C(=O)N(C)[C@@H](Cc2ccccc2)[C@H](O)CC(=O)O1,CHEMBL35924,0.73476624,0.16208938,0.845101516320139,0.408573910685501
CC[C@H](C)[C@H]1OC(=O)[C@H](C(C)(C)O)N(C)C(=O)[C@H](CC(C)C)NC(=O)[C@H](C(C)C)N(C)C(=O)[C@H](C(C)C)NC(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccccc2)N(C)C(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](C(C)C)N(C)C1=O,CHEMBL2369625,0.8508837,0.08096716,0.764631717925919,0.414594830746363
CCCCCCC[C@H]1OC(=O)C[C@H](OCOC)[C@H](Cc2ccccc2)N(C)C(=O)[C@H](C(C)C)OC(=O)[C@H]1C,CHEMBL288124,0.7277377,0.17512223,0.862349886107623,0.411481427545584
CC(C)(C)OC(=O)N[C@@H](CC(=O)OCc1ccccc1)C(=O)N[C@@H](CCCCNC(=O)OCc1ccccc1)C(=O)OC(C)(C)C,CHEMBL221390,0.62065303,0.4496818,0.549253160941286,0.227705271192484
CC[C@H](C)[C@@H]1NC(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccccc2)N(C)C(=O)[C@H](C2CCCCC2)NC(=O)[C@H](C(C)C)N(C)C(=O)[C@@H]([C@@H](C)CC)OC(=O)[C@H](C(C)(C)O)N(C)C(=O)[C@H](CC(C)C)NC(=O)[C@H](C(C)C)N(C)C1=O,CHEMBL2369616,0.8650948,0.06812543,0.789328794003795,0.42990072261084
CC[C@@H]1NC(=O)[C@H](C2CCCCC2C)N(C)C(=O)[C@H](C(C)C)N(C)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H](C)NC(=O)[C@@H](C)NC(=O)[C@@H](CC(C)C)N(C)C(=O)[C@@H](C(C)C)NC(=O)[C@@H](CC(C)C)N(C)C(=O)CN(C)C1=O,CHEMBL2372459,0.978016,0.14108646,0.729398157706815,0.417748406891669
C/C=C/C[C@@H](C)[C@@H](O)[C@H]1C(=O)N[C@@H]([C@@H](C)O)C(=O)N(C)CC(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@H](C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N(C)[C@@H](C(C)C)C(=O)N1C,CHEMBL2372506,0.9679569,0.03244263,0.710932396823396,0.420033243111595
CCCCCCC[C@H]1OC(=O)CC[C@H](Cc2ccccc2)N(C)C(=O)[C@H](C(C)C)OC(=O)[C@H]1C,CHEMBL40070,0.73633564,0.16757914,0.84593549277655,0.409844380056142
Clc1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)c(Cl)c1,CHEMBL91,0.10623604,0.6874171,0.736895595374805,0.007989394342645
CC/C=C/C[C@@H](C)[C@@H](O)[C@H]1C(=O)N[C@@H](CCC)C(=O)N(C)CC(=O)N(C)[C@H](CC(C)C)C(=O)N[C@H](C(C)C)C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@H](C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](C(C)C)C(=O)N1C,CHEMBL2372503,0.9579048,0.0905385,0.721675560605195,0.4226294196516
CC[C@H](C)[C@@H]1NC(=O)[C@@H]2CCCN2C(=O)[C@@H](Cc2ccccc2)N(C)C(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](C(C)C)N(C)C(=O)[C@@H]([C@@H](C)CC)OC(=O)[C@H](C(C)(C)O)N(C)C(=O)[C@H](CC(C)C)NC(=O)[C@H](C(C)C)N(C)C1=O,CHEMBL1790693,0.8627008,0.09699643,0.770142093347439,0.416191705291279
CN(C)c1ccc2c(-c3ccc(C(=S)N4CCCCC4)s3)c3ccc(=[N+](C)C)cc-3[te]c2c1.F[P-](F)(F)(F)(F)F,CHEMBL522826,0.40095738,0.97699904,0.493740816931105,-0.185398138988345
CN(C)c1ccc(-c2c3ccc(=[N+](C)C)cc-3[se]c3c4c5c(cc23)CCCN5CCC4)cc1.[Br-],CHEMBL491577,0.3673403,0.89140046,0.627255738822474,-0.123888339300689
C[N+](C)=c1ccc2c(-c3ccccc3)c3cc4c5c(c3[se]c-2c1)CCCN5CCC4.F[P-](F)(F)(F)(F)F,CHEMBL490121,0.40622684,0.9646972,0.511734524529071,-0.176213599546046
Oc1ccc(/C=C/c2cc(O)cc(O)c2)cc1,CHEMBL165,0.042482674,0.43404108,0.712129706568354,0.067540762984649
Oc1ccc(-c2cccc(-c3cc(O)cc(O)c3)c2)cc1,CHEMBL207941,0.049204767,0.45212182,0.635528392074782,0.100050718342464
OC[C@]12C3C4C1N(Cc1ccccc1)C1C(C(N3Cc3ccccc3)[C@]1(CO)[C@H]4c1ccccc1)[C@H]2c1ccccc1,CHEMBL379683,0.6567799,0.23037125,0.369440868609069,0.222472745167948
COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)c3ccc([N+](=O)[O-])cc3)cc1)CC2,CHEMBL555611,0.38113093,0.69489604,0.653336133984995,0.052681795128026
COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)c3ccc(Br)cc3)cc1)CC2,CHEMBL261857,0.37052193,0.6377828,0.664718512063661,0.092759328910962
COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)c3ccccc3Br)cc1)CC2,CHEMBL408709,0.37171057,0.6346975,0.650924816217992,0.09080089786531
Nc1ccc(C(=O)Nc2ccc(CCN3CCc4ccccc4C3)cc2)cc1,CHEMBL410897,0.32497126,0.7061864,0.767822908278212,0.053570621525668
O=C(c1ccccc1)c1ccccc1OCC(O)CN1CCCCC1,CHEMBL2059229,0.5984206,0.63338536,0.635681018410289,0.010540376320058
COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)c3ccccc3[N+](=O)[O-])cc1)CC2,CHEMBL442464,0.38261622,0.6939283,0.644345504449206,0.050567693922336
O=C(Nc1ccc(CCN2CCc3ccccc3C2)cc1)c1ccc([N+](=O)[O-])cc1,CHEMBL261618,0.3431475,0.7239706,0.788783143705211,0.024405063799658
CC(=O)[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,CHEMBL103,0.62867886,0.08697367,0.633582124625754,0.39833483144939
COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)c3cccc4ccccc34)cc1)CC2,CHEMBL259976,0.3577727,0.65044844,0.733439872341948,0.121703935442078
COc1ccc2[nH]c([S+]([O-])Cc3ncc(C)c(OC)c3C)nc2c1,CHEMBL1503,0.23258363,0.59719867,0.807603346173171,-0.032474804031355
C/C=C/C[C@@H](C)[C@@H](O)[C@H]1C(=O)N[C@@H]([C@@H](C)O)C(=O)NCC(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@](O)(C(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N(C)[C@@H](C(C)C)C(=O)N1C,CHEMBL2372488,0.9702699,0.0017620921,0.710108640593925,0.418421303712482
CC(C)(C)NC(=O)[C@@H]1C[C@@H]2CCCC[C@@H]2CN1C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(N)=O)NC(=O)c1ccc2ccccc2n1,CHEMBL114,0.62187946,0.48231605,0.793238936190063,0.234298655712844
Cc1c(O)cccc1C(=O)N[C@@H](CSc1ccccc1)[C@H](O)CN1C[C@H]2CCCC[C@H]2C[C@H]1C(=O)NC(C)(C)C,CHEMBL584,0.6243256,0.48512432,0.821377983260325,0.228317908596508
Clc1ccccc1C(c1ccccc1)(c1ccccc1)n1ccnc1,CHEMBL104,0.17026305,0.7070787,0.81128245910719,0.014632995043663
COCC(=O)O[C@]1(CCN(C)CCCc2nc3ccccc3[nH]2)CCc2cc(F)ccc2[C@@H]1C(C)C,CHEMBL45816,0.46651652,0.5032345,0.337211883127008,-6.5281034855051E-05
C/C=C/C[C@@H](C)[C@@H](O)[C@H]1C(=O)N[C@@H](CC)C(=O)N(C)CC(=O)N(C)[C@H](CC(C)C)C(=O)N[C@H](C(C)C)C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@H](C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](C)C(=O)N1C,CHEMBL2372477,0.97232246,0.094801515,0.716743493459525,0.420299388869081
COCCc1ccc(OCC(O)CNC(C)C)cc1,CHEMBL13,0.5582471,0.5081429,0.372564176563452,0.108552317727818
CC[C@@H]1NC(=O)[C@H](CC2CCCCC2)N(C)C(=O)[C@H](C(C)C)N(C)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H](C)NC(=O)[C@H](C)NC(=O)[C@@H](CC(C)C)N(C)C(=O)[C@@H](C(C)C)NC(=O)[C@@H](CC(C)C)N(C)C(=O)CN(C)C1=O,CHEMBL2372476,0.97782445,0.1404098,0.728576457084268,0.416889710202421
O=C(Nc1ccccc1C(=O)Nc1ccc(CCN2CCc3ccccc3C2)cc1)c1cnc2ccccc2c1,CHEMBL428402,0.31544536,0.6977792,0.782143717014039,0.081731855638524
COC(=O)[C@H]1[C@H]2C[C@@H]3c4[nH]c5cc(OC)ccc5c4CCN3C[C@H]2C[C@@H](OC(=O)c2cc(OC)c(OC)c(OC)c2)[C@@H]1OC,CHEMBL772,0.45306402,0.19082463,0.72574290531609,0.320198454345959
COc1ccc(CCN(C)CCN2C(=O)C3C4c5ccccc5C(c5ccccc54)C3C2=O)cc1OC,CHEMBL209128,0.3823878,0.49921137,-0.310911071639895,-0.082500163202587
Cc1cccc(C)c1OCC(=O)N[C@@H](Cc1ccccc1)[C@@H](O)C[C@H](Cc1ccccc1)NC(=O)[C@H](C(C)C)N1CCCNC1=O,CHEMBL729,0.60149765,0.48729602,0.703089600189423,0.170840468215668
COC(=O)N[C@H](C(=O)N[C@@H](Cc1ccccc1)[C@@H](O)CN(Cc1ccc(-c2ccccn2)cc1)NC(=O)[C@@H](NC(=O)OC)C(C)(C)C)C(C)(C)C,CHEMBL1163,0.6077437,0.46030015,0.484179420311004,0.17793099292454
COc1cc(C(=O)Nc2ccc(-c3cccs3)cc2[N+](=O)[O-])cc(OC)c1OC,CHEMBL1945303,0.20574486,0.4548541,0.768389836725484,0.232721867640191
COc1cc(C(=O)Nc2ccc(-c3cccnc3)cc2[N+](=O)[O-])cc(OC)c1OC,CHEMBL1945304,0.20381016,0.46580422,0.771570273253304,0.243277308814446
COc1ccc(CCN(C)CCCC(C#N)(c2ccc(O)c(O)c2)C(C)C)cc1OC,CHEMBL1945986,0.351758,0.40366247,0.180119237345108,0.077609107206524
CCCCCCC[C@H]1OC(=O)C[C@H](OCOC)[C@H](Cc2ccccc2)N(C)C(=O)C(C)(C)OC(=O)[C@H]1C,CHEMBL40037,0.71326095,0.1793471,0.863829069551752,0.398028512747377
Cc1cccc2c(CC(=O)O)cn(C(=O)c3ccc(Cl)cc3)c12,CHEMBL2170689,0.26105675,0.712229,0.661236666839774,0.029557243935141
CCCCCCC[C@H]1OC(=O)C[C@H](O)[C@H](Cc2ccccc2)N(C)C(=O)[C@H](C(C)C)OC(=O)[C@H]1C,CHEMBL290432,0.72890544,0.15565667,0.841574059105959,0.415764867755688
CC(C)C[C@H]1C(=O)N(C)[C@@H](C(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](C(C)C)C(=O)N(C)CC(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H](C(C)C)C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@H](C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N1C,CHEMBL2372458,0.99514604,0.11995286,0.686697640724321,0.408809926734592
CC[C@H](C)[C@@H]1NC(=O)[C@@H]2CCCN2C(=O)[C@@H](C)N(C)C(=O)[C@H](Cc2ccc(OCC3CCCCC3)cc2)NC(=O)[C@H](C(C)C)N(C)C(=O)[C@@H]([C@@H](C)CC)OC(=O)[C@H](C(C)(C)O)N(C)C(=O)[C@H](CC(C)C)NC(=O)[C@H](C(C)C)N(C)C1=O,CHEMBL1790696,0.8632022,0.06631163,0.797678774136914,0.431346948613782
CC/C=C/C[C@@H](C)[C@@H](O)[C@H]1C(=O)N[C@@H](C)C(=O)N(C)CC(=O)N(C)[C@H](CC(C)C)C(=O)N[C@H](C(C)C)C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@H](C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](C(C)C)C(=O)N1C,CHEMBL2372471,0.9764763,0.08644357,0.71360820292912,0.4201939348897
COc1cc(OC)c(C(=O)N(C)c2ccc(-c3cccnc3)cc2F)cc1OC,CHEMBL3317938,0.21772054,0.54739654,0.825753946038281,0.201628008576924
CC(C)(C)c1cc(-c2ccc(C(=O)O)s2)cc(C(C)(C)C)[te+]1.F[P-](F)(F)(F)(F)F,CHEMBL2087764,0.38579112,0.9791699,0.375385074463312,-0.239581397918037
CC/C=C/C[C@@H](C)[C@@H](O)[C@H]1C(=O)N[C@@H](CC)C(=O)N(C)CC(=O)N(C)[C@H](CC(C)C)C(=O)N[C@H](C(C)C)C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H](CC)C(=O)N[C@H](C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](C(C)C)C(=O)N1C,CHEMBL2372482,0.95210123,0.086705565,0.718319548073043,0.422051933574036
CN1CCC(C)(C)c2cc3c(-c4ccc(C(=S)N5CCCCC5)s4)c4ccc(=[N+](C)C)cc-4sc3cc21.F[P-](F)(F)(F)(F)F,CHEMBL2205793,0.41597202,0.9842613,0.42748547592491,-0.181456168806713
CC[C@@H]1NC(=O)[C@H]([C@H](O)[C@H](C)C/C=C/CO)N(C)C(=O)[C@H](C(C)C)N(C)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H](C)NC(=O)[C@H](C)NC(=O)[C@@H](CC(C)C)N(C)C(=O)[C@@H](C(C)C)NC(=O)[C@@H](CC(C)C)N(C)C(=O)CN(C)C1=O,CHEMBL2372472,0.96217895,0.08096787,0.719314231010387,0.422684657450324
CCCCCCC[C@H]1OC(=O)CC(O)[C@H](Cc2ccccc2)N(C)C(=O)[C@H](C(C)C)OC(=O)[C@H]1C,CHEMBL2311090,0.7289845,0.16086718,0.842121687881566,0.415654392158241
C/C=C/C[C@@H](C)[C@@H](O)[C@H]1C(=O)N[C@@H](CC)C(=O)N(C)CC(=O)N[C@@H]([C@@H](C)CC)C(=O)N[C@H](C(C)C)C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@H](C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](C(C)C)C(=O)N1C,CHEMBL2372489,0.95434165,0.03963247,0.714310181375995,0.421122934231868
CCCCCC[C@H]1C(=O)N[C@@H](CC)C(=O)N(C)CC(=O)N(C)[C@H](CC(C)C)C(=O)N[C@H](C(C)C)C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@H](C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](C(C)C)C(=O)N1C,CHEMBL2372500,0.9729004,0.12538272,0.716261381339461,0.415800019082149
CC[C@H](C)[C@@H]1NC(=O)[C@@H]2CCCN2C(=O)[C@@H](CO)N(C)C(=O)[C@H](C2CCCCC2)NC(=O)[C@H](C(C)C)N(C)C(=O)[C@@H]([C@@H](C)CC)OC(=O)[C@H](C(C)(C)O)N(C)C(=O)[C@H](CC(C)C)NC(=O)[C@H](C(C)C)N(C)C1=O,CHEMBL2369623,0.87559104,0.05906576,0.778199723200732,0.434565805793943
CC(C)(C)OC(=O)CC(C(=O)[C@H](Cc1ccc(OC(C)(C)C)cc1)NC(=O)OC(C)(C)C)S(=O)(=O)c1ccccc1,CHEMBL1253897,0.6151221,0.44502938,0.395036932057749,0.194743370208749
COc1ccc(C(=O)Nc2ccc(-c3ccccc3)cc2[N+](=O)[O-])cc1O,CHEMBL1945982,0.036213607,0.5253711,0.708055789215008,0.187331461943667
COc1cc(NC(=O)c2ccc(-c3ccccc3)cc2[N+](=O)[O-])cc(OC)c1OC,CHEMBL1945314,0.19612433,0.4629536,0.773383419820952,0.250724368405988
COc1cc(C(=O)Nc2ccc(-c3cccs3)cc2[N+](=O)[O-])cc(O)c1O,CHEMBL1945516,0.018534064,0.505522,0.713798738459246,0.153586188541672
COc1ccc(-c2cccc(-c3cc(OC)cc(OC)c3)c2)cc1,CHEMBL206919,0.14034802,0.47614837,0.817159670518507,0.238923565951421
COc1cc(OC)cc(-c2ccc(-c3ccc(O)cc3)cc2)c1,CHEMBL207903,0.12588614,0.4711367,0.781359705606898,0.229101281014769
Oc1ccc(-c2ccc(-c3cc(O)cc(O)c3)cc2)cc1,CHEMBL427392,0.049534857,0.45229337,0.631982839772293,0.097554974163775
COc1cc(/C=C/c2ccc(O)cc2)cc(OC)c1,CHEMBL83527,0.10392094,0.286361,0.677815321709972,0.206107291891593
Oc1cc(O)cc(-c2ccc3cc(O)ccc3c2)c1,CHEMBL197892,0.0458318,0.45011812,0.657078517949197,0.095927969910465
COc1cc(/C=C/c2ccccc2O)cc(OC)c1,CHEMBL206049,0.104091406,0.28642434,0.6806615949014,0.207814642033956
COc1ccc(C(=O)Nc2ccc(-c3cccnc3)cc2F)cc1,CHEMBL3317928,0.15454024,0.659095,0.817722560841781,0.171438040765495
C=C[C@H]1CN2CC[C@H]1C[C@H]2[C@H](OC(=O)CCCCCCCCc1cn(CCCCCCCCC(=O)O[C@H](c2ccnc3ccc(OC)cc23)[C@@H]2C[C@@H]3CCN2C[C@@H]3C=C)nn1)c1ccnc2ccc(OC)cc12,CHEMBL2042914,0.61858517,0.32875085,0.788085713721059,0.2856848733799
Nc1nc(NC2CC2)c2ncn([C@H]3C=C[C@@H](COC(=O)CCCCCCCCCCC(=O)OC[C@@H]4C=C[C@H](n5cnc6c(NC7CC7)nc(N)nc65)C4)C3)c2n1,CHEMBL3220346,0.6653974,0.31596902,0.759313489022868,0.321042086181009
COc1ccccc1/C=C/C=C/C(=O)c1cc(OC)c(O)c(OC)c1,CHEMBL3233491,0.0943121,0.23091131,0.733382307587072,0.178282506189144
COc1cc(C(=O)Nc2ccc(Br)cc2)cc(OC)c1OC,CHEMBL1944863,0.22669807,0.38771486,0.719461443808214,0.242142423131581
COc1cc(C(=O)Nc2ccc(Br)cc2[N+](=O)[O-])cc(O)c1O,CHEMBL1945513,0.004521817,0.49772105,0.758245901738749,0.113106925313475
COc1cc(C(=O)Nc2ccc(-c3ccccc3)cc2NC(C)=O)cc(OC)c1OC,CHEMBL1944868,0.26152766,0.5612278,0.723833069106977,0.170388522589749
O=c1cc(-c2ccccc2)oc2cc(O)c(O)c(O)c12,CHEMBL8260,0.024922669,0.44354194,0.663223705532375,0.071025765922296
COc1ccc(CCNCCCC(C#N)(c2cc(OC)c(OC)c(OC)c2)C(C)C)cc1OC,CHEMBL2074971,0.3377069,0.38916993,0.427448814354154,0.124204701238833
CC(C)c1c(C(=O)Nc2ccccc2)c(-c2ccccc2)c(-c2ccc(F)cc2)n1CC[C@@H](O)C[C@@H](O)CC(=O)O,CHEMBL1487,0.5739815,0.5410908,0.437125298814213,0.028849195787867
CC/C(=C(\c1ccccc1)c1ccc(OCCN(C)C)cc1)c1ccccc1,CHEMBL83,0.2839505,0.7541095,0.739031706223564,0.009053977372589
CC[C@H](C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@H]21,CHEMBL503,0.68242687,0.107141316,0.822500575008395,0.437116787771356
CCC(=O)C(CC(C)N(C)C)(c1ccccc1)c1ccccc1,CHEMBL651,0.28282768,0.7622603,0.33827101180706,-0.135583687775875
CC(=O)O[C@H]1C(=O)[C@]2(C)[C@@H](O)C[C@H]3OC[C@@]3(OC(C)=O)[C@H]2[C@H](OC(=O)c2ccccc2)[C@]2(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)c3ccccc3)c3ccccc3)C(C)=C1C2(C)C,CHEMBL428647,0.6199565,0.14745718,0.779683434215569,0.347199694685622
CO[C@H]1C[C@H](O[C@@H]2[C@@H](C)C(=O)O[C@H](C)[C@H](C)[C@H](OC(C)=O)[C@@H](C)C(=O)[C@]3(CO3)C[C@H](C)[C@H](O[C@@H]3O[C@H](C)C[C@H](N(C)C)[C@H]3OC(C)=O)[C@H]2C)O[C@@H](C)[C@@H]1OC(C)=O,CHEMBL564085,0.6637852,0.093167275,0.752633177521747,0.416929883146948
COC(=O)C1=C(C)NC(C)=C(C(=O)O[C@H]2CCN(Cc3ccccc3)C2)[C@H]1c1cccc([N+](=O)[O-])c1,CHEMBL2103761,0.4721753,0.35671288,0.283666150193321,0.137973977975183
CCC(=O)N(c1ccccc1)C1(COC)CCN(CCc2cccs2)CC1,CHEMBL658,0.62091213,0.58987933,0.699702682349576,0.067319811789755
COC(=O)C1=C(C)NC(C)=C(C(=O)OCCN2CCN(C(c3ccccc3)c3ccccc3)CC2)C1c1cccc([N+](=O)[O-])c1,CHEMBL1085699,0.47675234,0.35419354,-0.158101499096743,0.05777371584672
C=C[C@H]1CN2CC[C@H]1C[C@H]2[C@H](OC(=O)CCCCCCn1cc(CCC(=O)O[C@H](c2ccnc3ccc(OC)cc23)[C@@H]2C[C@@H]3CCN2C[C@@H]3C=C)nn1)c1ccnc2ccc(OC)cc12,CHEMBL2042909,0.61199665,0.3178498,0.756136270701313,0.254244522670095
CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(OC)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O,CHEMBL1741,0.6613072,0.09360623,0.700600248725884,0.413911890689418
O=C(/C=C/C=C/c1ccc2c(c1)OCO2)N1CCCCC1,CHEMBL43185,0.3810798,0.13850439,-0.025620950462043,0.243372719557696
CC1=C(C(=O)OCCN(Cc2ccccc2)c2ccccc2)C(c2cccc([N+](=O)[O-])c2)C(P2(=O)OCC(C)(C)CO2)=C(C)N1,CHEMBL2074922,0.48704264,0.35271657,0.103280469228801,0.151919011343835
C=C[C@H]1CN2CC[C@H]1C[C@H]2[C@H](O)c1ccnc2ccc(OC)cc12,CHEMBL170,0.5933607,0.30922145,0.598038438891114,0.246235041855187
C/C=C/C[C@@H](C)C(=O)[C@H]1C(=O)N[C@@H](C(C)C)C(=O)N(C)CC(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](C(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@H](C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](C(C)C)C(=O)N1C,CHEMBL1086218,0.9956212,0.09677988,0.712284120985876,0.415368159928492
COc1ccc(-c2cc(=O)c3c(OC)cc(OC)cc3o2)cc1,CHEMBL1087720,0.14599514,0.39913446,0.783604367492991,0.237432145385886
CCC(=O)N(c1ccccc1)C1(COC)CCN(CCn2nnn(CC)c2=O)CC1,CHEMBL634,0.62261546,0.5872599,0.7752757445004,0.130717739870141
CNCCC(Oc1ccc(C(F)(F)F)cc1)c1ccccc1,CHEMBL41,0.2371716,0.6526593,0.704939347630662,-0.014653081515926
CCCCc1oc2ccccc2c1C(=O)c1cc(I)c(OCCNCC)c(I)c1,CHEMBL1600,0.49486896,0.51794624,0.158159772916348,-0.027292494187477
COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)COc3ccccc3)cc1)CC2,CHEMBL473795,0.3812275,0.6138326,0.60238075975844,0.062679836696981
C[N+](C)=c1ccc2c(-c3ccc(C(=S)N4CCCCC4)s3)c3cc4c5c(c3[se]c-2c1)CCCN5CCC4.F[P-](F)(F)(F)(F)F,CHEMBL463327,0.41746938,0.9670431,0.483696274644849,-0.177564414805739
CN(C)c1ccc2c(-c3ccc(C(=S)N4CCCCC4)s3)c3ccc(=[N+](C)C)cc-3[se]c2c1.F[P-](F)(F)(F)(F)F,CHEMBL492602,0.4013058,0.97168815,0.493853207905671,-0.185769738725212
C[N+](C)=c1ccc2c(-c3ccc(C(=S)N4CCCCC4)s3)c3cc4c5c(c3[te]c-2c1)CCCN5CCC4.F[P-](F)(F)(F)(F)F,CHEMBL508580,0.4211425,0.9707617,0.479580385363945,-0.175661221558811
COc1ccc(CCNCCCC(C#N)(c2ccc(OC)c(OC)c2)C(C)C)cc1OC,CHEMBL1298,0.3397499,0.39712,0.328511447557076,0.109355776618342
CC(C)NC[C@H](O)COc1cccc2ccccc12,CHEMBL452861,0.56518036,0.5181736,0.280052547992384,0.03117420495232
COc1cc2oc(-c3ccc(O)cc3)c(OC)c(=O)c2c(O)c1OC,CHEMBL165509,0.14230692,0.35999516,0.803603773334241,0.183409578234299
COC1=C(OC)[C@]2(OC)c3c(OC)c(OC)c4c(c3O[C@@]23O[C@@H](c2ccccc2)CC=C3C1=O)[C@@H](OC)C[C@H](c1ccccc1)O4,CHEMBL1685073,0.29698652,0.23840122,0.636226975861519,0.209682683954424
CN1CCC(C)(C)c2cc3c(-c4ccc(C(=O)N5CCCCC5)s4)c4ccc(=[N+](C)C)cc-4sc3cc21.F[P-](F)(F)(F)(F)F,CHEMBL2205792,0.41994685,0.9915445,0.422187642746894,-0.177047188144964
CC(C)NCC(O)COc1cccc2ccccc12,CHEMBL27,0.56517446,0.5181781,0.280058853822635,0.031189269806517
CC[C@@H]1NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@H](C(C)C)N(C)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H](C)NC(=O)[C@H](C)NC(=O)[C@@H](CC(C)C)N(C)C(=O)[C@@H](C(C)C)NC(=O)[C@@H](CC(C)C)N(C)C(=O)CN(C)C1=O,CHEMBL2372481,0.9889046,0.124168485,0.692898096302007,0.41019087170268
