RDKit Canonical Smiles,Molecule ChEMBL ID,Fingerprints_tsne_x,Fingerprints_ tsne_y,Daylight_tsne_x,Daylight_tsne_y,Molecular_Descriptors_tsne_x,Molecular_Descriptors_tsne_y,Fingerprints_Divergence_Pearson_Correlation,Fingerprints_Divergence_Kendall_Correlation,Daylight_Divergence_Pearson_Correlation,Daylight_Divergence_Kendall_Correlation,Molecular_Descriptors_Divergence_Pearson_Correlation,Molecular_Descriptors_Divergence_Kendall_Correlation,Molecular weight,aLogP,cx_most_apka,cx_most_bpka,Lipinski RO5 violations,Follows Lipinski’s RO5,QED_weighed,Bioactivity (P-glycoprotein 1)
COc1cc(OC)cc(-c2ccccc2-c2ccc(O)cc2)c1,CHEMBL207240,0.096567035,0.28540635,0.774557,0.9463602,0.78149813,0.68541944,0.536433778697203,-0.102872867695429,0.264428481817928,0.015225545975424,0.527506418209754,0.240595764767323,306.36,4.74,9.83,,0,True,0.76,0
CCOc1cc(/C=C/c2cc(OC)cc(OC)c2)ccc1O,CHEMBL381734,0.14516997,0.26150686,0.58940595,0.91961116,0.83468443,0.71199083,0.516384229180671,-0.09031380091293,0.465163787324661,0.094029798281602,0.60311029766441,0.252597431944521,300.35,3.98,9.45,,0,True,0.82,0
CC(C)(C)OC(=O)N1C2C3C4N(C(=O)OC(C)(C)C)C5C(C1[C@]5(CO)[C@H]3c1ccccc1)[C@@H](c1ccccc1)[C@@]24CO,CHEMBL379211,0.5420021,0.3340996,0.48559073,0.7776851,0.5395005,0.52521193,0.445288107731837,0.187200899873957,0.541019430860668,0.028457509578737,0.23771972120901,-0.00295773304074,574.72,4.76,,,1,True,0.55,0
COc1ccc(CCN(C)CCCN2C(=O)C3C4c5ccccc5C(c5ccccc54)C3C2=O)cc1OC,CHEMBL209166,0.31080142,0.5194696,0.42754796,0.7958358,0.6955518,0.3564785,0.198284873839946,-0.157467899306515,0.114899770938251,0.036537293046566,0.234843231623558,0.081244758686144,510.63,4.46,,9.2,1,True,0.4,0
COc1cccc(C(=O)NN(C(=O)c2cc(C)cc(C)c2)C(C)(C)C)c1C,CHEMBL55772,0.49308568,0.41623902,0.30401868,0.7880567,0.65918154,0.623912,-0.178100285405238,0.125103570872607,0.088745941301073,0.058868428585059,0.012478815580297,0.023521259020082,368.48,4.21,9.9,,0,True,0.83,0
COc1cc(C2CC(c3ccc4ccccc4c3)=NN2C(C)=O)cc(I)c1OC,CHEMBL3895919,0.32127017,0.16431597,0.5125137,0.83646727,0.79287297,0.98052895,0.454520038082639,0.011715434947449,-0.115664306481172,0.079667970613491,0.627141191783856,0.053038330010696,500.34,5.16,,0.79,2,False,0.47,0
CCc1c(CC(=O)O)c2ccccc2n1C(=O)c1ccc(Cl)cc1,CHEMBL1946565,0.4028175,0.35642502,0.7545299,0.82655203,0.74893993,0.76456076,0.136510911985144,0.050753493790769,0.484566011011149,-0.064372121985146,0.462266961012377,0.217571645935753,341.79,4.17,4,,0,True,0.77,0
CCOC(=O)C1=CN(Cc2ccccc2)c2ccccc2C1c1ccc(OC)c(OC)c1,CHEMBL3593417,0.5409245,0.39276937,0.5480072,0.8494123,0.5675616,0.56905204,0.049823181972494,0.152802816123411,0.249487834374614,-0.008340907607249,-0.025534832282626,-0.122964361576587,429.52,5.3,,,1,True,0.48,0
COc1c2ccoc2c(OCC=C(C)C)c2oc(=O)ccc12,CHEMBL452751,0.29053897,0.32457462,0.7653259,0.877257,0.8076894,0.80891323,0.275418024319618,-0.079783467829004,0.360409337720407,-0.070071658489799,0.6342937277499,0.263690186251814,300.31,3.89,,,0,True,0.54,0
COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,CHEMBL6,0.39382172,0.34230655,0.7487792,0.82655215,0.7572861,0.7833129,0.209115253982013,0.034473408021533,0.479190818392411,-0.068073054499621,0.517159158078073,0.229377470008386,357.79,3.93,3.79,,0,True,0.77,0
COc1cc(C(=O)Nc2ccc(-c3ccncc3)cc2F)cc(OC)c1OC,CHEMBL3317931,0.06405109,0.47104675,0.5948152,0.9789203,0.8013699,0.75083876,0.607049287116071,-0.096470304661568,0.646375132270346,0.094110144170655,0.623251306302592,0.262153571123687,382.39,4.17,13.55,5,0,True,0.69,0
COc1ccc(-c2ccc(NC(=O)c3cc(OC)c(OC)cc3OC)c(F)c2)cc1,CHEMBL3317933,0.07777989,0.47678792,0.5946902,0.9727408,0.79166305,0.780977,0.608721747900087,-0.106644102862824,0.651909616832995,0.086612868398455,0.569926252252676,0.248268797171825,411.43,4.78,13.4,,0,True,0.61,0
COc1cc2c(cc1OC)CN(CC/C=C1\CCCc3c(OC)cccc31)CC2,CHEMBL260599,0.4880293,0.71993786,0.3073828,0.9171914,0.71690226,0.22768745,0.443773846192416,0.071688619506978,0.488459484101875,0.099714269932058,0.295645192774638,0.066968298525151,393.53,4.88,,8.13,0,True,0.7,0
CC(C)(C)N(NC(=O)c1cccc(C(F)(F)F)c1)C(=O)c1ccccc1Cl,CHEMBL3814875,0.49989292,0.45262063,0.3361685,0.78452724,0.67040384,0.7014477,0.126365546288842,0.172829028969715,0.254336221267248,0.051888379473634,0.220456703681127,0.072446883834909,398.81,4.94,9.5,,0,True,0.73,0
CN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,CHEMBL422,0.530964,0.56757385,0.4802005,0.8268187,0.78513604,0.49921122,0.432326008260774,0.166521876679104,0.187544755529571,0.061740794118681,0.524626317952017,0.229578334731017,407.51,4.95,,7.99,0,True,0.71,0
CSc1ccc(-n2nnc(-c3ccccc3NC(=O)c3ccccc3[N+](=O)[O-])n2)cc1,CHEMBL3885113,0.442307,0.078152746,0.033946216,0.90503144,0.7340591,0.94057417,0.200657224827702,0.119233299353718,-0.052663781863683,0.075489984382768,0.566520724114503,0.145988480408157,432.47,4.21,13.26,,0,True,0.28,0
COc1cc(C(=O)Nc2ccc(-c3ccccc3)cc2[N+](=O)[O-])cc(O)c1O,CHEMBL1945517,0.03175494,0.4028845,0.67606544,0.98871475,0.78849745,0.8687148,0.472907610580384,-0.100372101898674,0.594923254512575,0.092673961403844,0.622912669618028,0.248052867594996,380.36,3.93,8.6,,0,True,0.35,0
COc1cc(C(=O)Nc2ccc(-c3cc(F)cc(F)c3)cc2[N+](=O)[O-])cc(O)c1O,CHEMBL1945973,0.02244708,0.41438386,0.66960156,0.98334074,0.7853649,0.884267,0.504839089140492,-0.107563058968861,0.599870738077382,0.086206117335128,0.643604535919947,0.230959279699105,416.34,4.21,8.6,,0,True,0.33,0
COc1cc(/C=C/c2cccc(OC)c2O)cc(OC)c1,CHEMBL207244,0.13748816,0.26218063,0.60638547,0.92201376,0.8389284,0.72358483,0.627428203452268,-0.076253270328765,0.406783536226339,0.082811503522665,0.649028714935385,0.264910439441797,286.33,3.59,9.83,,0,True,0.85,0
COc1ccc(-c2ccccc2-c2cc(OC)cc(OC)c2)cc1,CHEMBL379687,0.10185403,0.2874425,0.77427876,0.9462983,0.7815373,0.68580556,0.551016987664399,-0.101406555220223,0.272965914483586,0.015561994385831,0.509540686457666,0.239551268209642,320.39,5.05,,,1,True,0.66,0
COc1cc(OC)cc(-c2ccc3cc(O)ccc3c2)c1,CHEMBL362997,0.0913353,0.3080175,0.79456186,0.93722034,0.8460732,0.7652235,0.598202124196867,-0.103083775654191,0.303748481971609,0.00788896198133,0.706971807318007,0.272026072240997,280.32,4.23,9.78,,0,True,0.78,0
COc1cccc(CCc2ccccc2OCCCN2CCN(c3cccc(Cl)c3)CC2)c1,CHEMBL458792,0.36235988,0.639891,0.20717403,0.8836324,0.7467966,0.29302567,0.438364270565922,-0.10505727155404,0.447476844033274,0.120297882383662,0.414209265909198,0.199795117982916,465.04,5.72,,7.85,1,True,0.36,0
COc1cccc(CCc2ccccc2OCCCCN2CCN(c3ccccc3OC)CC2)c1,CHEMBL516334,0.34860867,0.6695368,0.18983439,0.8914162,0.72493273,0.27476555,0.474544306423442,-0.11927849391631,0.405468082138012,0.117013744168646,0.357263268013762,0.138144712989419,474.65,5.47,,8.07,1,True,0.33,0
CCOC(=O)N1CCC(=C2c3ccc(Cl)cc3CCc3cccnc32)CC1,CHEMBL998,0.49936342,0.62853086,0.5428019,0.7849712,0.7707206,0.6551788,0.321377850193538,0.097022682648803,0.431327437687144,-0.015024681252793,0.406637975037307,0.212138255188587,382.89,4.89,,4.33,0,True,0.7,0
COc1ccc(-n2nnc(-c3ccccc3NC(=O)c3ccc(C(F)(F)F)cc3)n2)cc1OC,CHEMBL3884587,0.4397675,0.12941104,0.03910616,0.91492116,0.7321889,0.9122647,0.139140192842427,0.113322854890303,0.138105610778054,0.088511040027318,0.517736157016686,0.157061148243187,469.42,4.62,,,0,True,0.44,0
COc1ccc(C(=O)Nc2ccccc2-c2nnn(-c3ccc(OC)cc3)n2)cc1,CHEMBL3885456,0.4441496,0.10522118,0.023283064,0.91318274,0.7417898,0.9265404,0.272616896229181,0.122622891548115,0.23808601213311,0.096831861162304,0.522405816262801,0.163252803318285,401.43,3.6,,,0,True,0.53,0
C=C[C@H]1CN2CC[C@H]1C[C@H]2[C@H](OC(=O)CCc1cn(CCC(=O)O[C@H](c2ccnc3ccc(OC)cc23)[C@@H]2C[C@@H]3CCN2C[C@@H]3C=C)nn1)c1ccnc2ccc(OC)cc12,CHEMBL2042907,0.43125495,0.61304915,0.5517813,0.8001469,0.63365656,0.506156,0.086910885250064,-0.006151482130572,0.478430783628396,0.009661593158548,0.304646712124014,-0.053480232400484,826.01,7.08,,8.79,3,False,0.07,0
COc1ccc2c(c1)C(=O)/C(=C/C=C/c1cc(OC)c(OC)c(OC)c1)C2,CHEMBL3233497,0.1683471,0.19625367,0.5402479,0.89548516,0.8221705,0.72616184,0.574622451156086,-0.036371579650395,0.495176045652664,0.06283550685702,0.626199965357845,0.263183002827171,366.41,4.1,,,0,True,0.72,0
COc1ccccc1C(=O)/C=C/c1c(C)cc(C)cc1C,CHEMBL3233218,0.2083144,0.30122373,0.612986,0.88141876,0.8627974,0.80470777,0.461561791218576,-0.09037406032972,0.277238517368111,0.027352753604266,0.667945524950515,0.244592972747679,280.37,4.52,,,0,True,0.61,0
Nc1nc(NC2CC2)c2ncn([C@H]3C=C[C@@H](COC(=O)CCCCCCCC(=O)OC[C@@H]4C=C[C@H](n5cnc6c(NC7CC7)nc(N)nc65)C4)C3)c2n1,CHEMBL3220344,0.5372522,0.10270876,0.73016953,0.7794838,0.913064,0.099202335,0.316157087422112,0.205318897855267,0.660052676277082,0.01146435404416,0.420552230144848,0.163061981831786,724.87,5.03,,7.07,4,False,0.06,0
O=C(c1ccccc1)c1ccccc1OCC(O)CN1CCOCC1,CHEMBL2057229,0.4205093,0.4902214,0.1947039,0.8451705,0.95777714,0.035452306,0.309431405803248,0.0412124194658,0.316244411856008,0.117355214197119,0.588101422654632,0.137753026780289,341.41,1.99,,5.82,0,True,0.78,0
CCc1cccc2c(CC(=O)O)cn(C(=O)c3ccc(Cl)cc3)c12,CHEMBL2170688,0.4166049,0.350245,0.7730137,0.8298411,0.7569717,0.79476327,0.139478920902992,0.111319229282059,0.452075406163324,-0.064181300498647,0.508876023701859,0.221428248610267,341.79,4.17,4.02,,0,True,0.77,0
Cc1c(CC(=O)O)c2ccccc2n1C(=O)c1ccc(Cl)cc1,CHEMBL1241992,0.40043184,0.35120597,0.75398076,0.82672226,0.79703903,0.8248753,0.13825990159199,0.041217441083866,0.474237735991615,-0.066842758073507,0.622041757668866,0.25918077322875,327.77,3.92,3.94,,0,True,0.79,0
COCCOCCOCCOc1cc2c(cc1OCCOCCOCCOC)CN(CCc1ccc(-c3ccc(C(=O)OC)c(NC(=O)c4ccc5ccccc5n4)c3)cc1)CC2,CHEMBL2331716,0.44242573,0.8391048,0.4175107,0.918208,0.6561396,0.4971993,0.528860635589396,0.013287201402036,0.312358580601079,0.043592666428977,-0.428905469379027,0.056111560266949,866.02,6.66,,8.49,3,False,0.04,0
COC(=O)c1ccc(-c2ccc(CN3CCc4ccccc4C3)cc2)cc1NC(=O)c1ccc2ncccc2c1,CHEMBL2331726,0.45323035,0.873585,0.4367259,0.9234257,0.7230489,0.8582781,0.415695960185685,0.007296411049568,0.266027867620414,0.043954222929712,0.405931129699987,0.138104540044893,527.62,6.5,,8.57,2,False,0.26,0
COC(=O)c1ccc(-c2ccc(CN3CCc4cc(OC)c(OC)cc4C3)cc2)cc1NC(=O)c1ccc2ncccc2c1,CHEMBL2331718,0.45335612,0.86881906,0.43157005,0.92320186,0.6936774,0.5323793,0.397448108505594,0.005297807059391,0.527233661190116,0.054389145270389,0.424355421903476,0.200116501539126,587.68,6.52,,7.68,2,False,0.21,0
COc1ccccc1/C=C/C=C/C(=O)c1cc(OC)c(OC)c(OC)c1,CHEMBL3233220,0.21486293,0.2830307,0.57480437,0.9000528,0.8127215,0.7161092,0.65055547889361,-0.050748472172704,0.540775389833524,0.092925042307132,0.59763674567414,0.259220946173276,354.4,4.17,,,0,True,0.4,0
COc1ccc(-c2oc3c(ccc4ccccc43)c(=O)c2OC)cc1OC,CHEMBL2420091,0.18104963,0.58215284,0.8224145,0.91076124,0.7616917,0.8183561,0.51677061801745,-0.111741045199584,0.456867921617155,-0.045782091905654,0.534944947448717,0.217842813311305,362.38,4.64,,,0,True,0.5,0
CC(=O)Oc1cc(OC(C)=O)c2ccc(=O)oc2c1CC=C(C)C,CHEMBL3596579,0.3015768,0.3195215,0.67872864,0.85437965,0.72387743,0.7341696,0.240575814308163,-0.075791281466714,0.374945842414929,-0.098082244060681,0.340438729295007,0.160902686063503,330.34,3.15,,,0,True,0.37,0
COc1cc(CCC(=O)O[C@H]2CC[C@@H](N(C)[C@H]3CC[C@@H](OC(=O)c4cc(OC)c(OC)c(OC)c4)CC3)CC2)cc(OC)c1OC,CHEMBL1643342,0.24055265,0.16043207,0.43459052,0.87220407,0.6551804,0.29967088,0.404650174336114,-0.028100974696067,0.424104312843531,0.094024776663537,0.206716444013115,-0.053078502955222,643.77,5.63,,11.21,3,False,0.24,0
COc1ccc(C(=O)Nc2ccccc2-c2nnn(-c3ccc(OC)c(OC)c3)n2)cc1,CHEMBL3883362,0.4422212,0.11820698,0.0323399,0.91520244,0.7350983,0.89386946,0.168809460117624,0.113212379292856,0.198615322506504,0.092869804508409,0.471395147800494,0.154972155127825,431.45,3.61,,,0,True,0.48,0
COc1ccc(C(=O)/C=C/c2ccc(OC)c3ccccc23)cc1OC,CHEMBL3233219,0.19843623,0.3153239,0.6097849,0.8972073,0.8259332,0.78612274,0.615550823271811,-0.080099829767148,0.516868142026243,0.049126489537459,0.669954614460756,0.266341600590542,348.4,4.76,,,0,True,0.48,0
COc1cc(C(=O)/C=C/c2ccc(C(=O)O)cc2)cc(OC)c1OC,CHEMBL3233501,0.19016409,0.28690475,0.59793854,0.8975291,0.8154907,0.75092083,0.662378683917513,-0.06384485208824,0.521386968853123,0.075339335840795,0.644345898452588,0.269399765992598,342.35,3.31,4.11,,0,True,0.61,0
COc1ccc2c(c1)CC/C(=C\C=C\c1cc(OC)c(OC)c(OC)c1)C2=O,CHEMBL3233017,0.16363148,0.19589588,0.5463633,0.88995755,0.81962115,0.70847315,0.545822454967502,-0.037908194778522,0.491857146253449,0.066139731544298,0.600595550950057,0.252371459131561,380.44,4.49,,,0,True,0.69,0
CCOc1ccc(-n2nnc(-c3ccccc3NC(=O)c3ccc(OC)c(OC)c3)n2)cc1,CHEMBL3426397,0.45042393,0.12268549,0.023607314,0.9165463,0.73297346,0.88306,0.172181496254677,0.12369751781419,0.314162691756628,0.10155218214413,0.450333777610374,0.152873118776332,445.48,4,,,0,True,0.44,0
O=C(c1ccccc1)c1ccc(OCC(O)CN2CCOCC2)cc1,CHEMBL1877038,0.44233653,0.4982666,0.20684862,0.8535712,0.9637745,0.02234906,0.287363685450999,0.107221588940388,0.320580094789423,0.121342378941342,0.648125332064048,0.153033810554437,341.41,1.99,,5.88,0,True,0.78,0
COc1ccc(-c2nc(Nc3cccc(Br)c3)c3ccccc3n2)cc1OC,CHEMBL3092482,0.18305515,0.42627764,0.96208715,0.8129183,0.7064513,0.9210019,0.527588011557457,-0.112579655416568,0.466113222045043,-0.072692943120132,0.469805229375516,0.095531262083269,436.31,5.82,,4.22,1,True,0.43,0
C=C[C@H]1CN2CC[C@H]1C[C@H]2[C@H](OC(=O)CCCCCCc1cn(CCCCCCC(=O)O[C@H](c2ccnc3ccc(OC)cc23)[C@@H]2C[C@@H]3CCN2C[C@@H]3C=C)nn1)c1ccnc2ccc(OC)cc12,CHEMBL2042913,0.4418304,0.60877275,0.5418868,0.79835916,0.6417308,0.50018346,0.112098539482749,0.016054112956277,0.489378181599862,0.004564650821788,0.446534188809069,-0.026805397235097,938.23,10.2,,8.79,3,False,0.03,0
C=C[C@H]1CN2CC[C@H]1C[C@H]2[C@H](OC(=O)CCCCn1cc(CCC(=O)O[C@H](c2ccnc3ccc(OC)cc23)[C@@H]2C[C@@H]3CCN2C[C@@H]3C=C)nn1)c1ccnc2ccc(OC)cc12,CHEMBL2042908,0.43418363,0.6164434,0.54690474,0.801392,0.63528615,0.5052103,0.095454577254798,-0.000632723876287,0.469316940643355,0.008355972461447,0.342123979961334,-0.04750952852028,854.06,7.86,,8.79,3,False,0.05,0
COc1ccc(-c2oc3c(ccc4ccccc43)c(=O)c2O)cc1OC,CHEMBL2420087,0.17998274,0.5805827,0.83172226,0.9123629,0.8025214,0.86433744,0.461227877637932,-0.115898944958044,0.452960927560506,-0.045310059807471,0.652254369505999,0.254319846941081,348.35,4.34,9.32,,0,True,0.56,0
COc1ccc(-c2cc(=O)c3ccc4ccccc4c3o2)cc1OC,CHEMBL2420083,0.19604427,0.58954537,0.8539671,0.91398853,0.8087294,0.8633054,0.469482121810634,-0.124561236121503,0.471430371745134,-0.044742616966039,0.675465569586406,0.263042397521329,332.36,4.63,,,0,True,0.51,0
CCOC(=O)c1csc([C@@H](NC(=O)c2csc([C@@H](NC(=O)c3csc([C@@H](NC(=O)OC(C)(C)C)C(C)C)n3)C(C)C)n2)C(C)C)n1,CHEMBL3263820,0.3897463,0.2527534,0.41353917,0.8157891,0.63190407,0.65460515,0.248289346248896,0.047911257965542,0.101891736720004,0.073355796704814,0.089269486396227,-0.055137366362189,692.93,6.71,12.7,,3,False,0.17,0
COc1ccc(-c2cc(=O)c3ccc4ccccc4c3o2)cc1,CHEMBL2420082,0.20162459,0.58915234,0.86807513,0.91428417,0.83674943,0.8857158,0.37016372722948,-0.13512672053189,0.429175531723393,-0.048900516724499,0.748033092489921,0.234630082505185,302.33,4.62,,,0,True,0.51,0
CC(=O)c1cc(C)ccc1OCC(O)CN1CCN(CC(O)COc2ccccc2C(=O)c2ccccc2)CC1,CHEMBL2059399,0.41812044,0.4746559,0.18411103,0.84453094,0.7268441,0.31758744,0.313905994372633,0.046419837400007,0.369041122218296,0.116978592842186,0.294932777953358,0.162620079441998,546.66,3.23,13.77,6.65,1,True,0.32,0
C=C[C@H]1CN2CC[C@H]1C[C@H]2[C@H](OC(=O)CCCCCCn1cc(CCCCC(=O)O[C@H](c2ccnc3ccc(OC)cc23)[C@@H]2C[C@@H]3CCN2C[C@@H]3C=C)nn1)c1ccnc2ccc(OC)cc12,CHEMBL2042911,0.44199514,0.61614597,0.5436611,0.79822487,0.63944525,0.5024562,0.111072192587323,0.014331697959717,0.491187195210986,0.005373131330377,0.415090020126459,-0.034654186271901,910.17,9.42,,8.79,3,False,0.04,0
C=C[C@H]1CN2CC[C@H]1C[C@H]2[C@H](OC(=O)CCCCCCc1cn(CCCCC(=O)O[C@H](c2ccnc3ccc(OC)cc23)[C@@H]2C[C@@H]3CCN2C[C@@H]3C=C)nn1)c1ccnc2ccc(OC)cc12,CHEMBL2042912,0.44124448,0.6081451,0.53861094,0.8001001,0.6394494,0.5024515,0.111683429405361,0.015295848628345,0.488768852497814,0.005237547642601,0.415065966728949,-0.034769683487413,910.17,9.42,,8.79,3,False,0.04,0
COCCOCCOCCOc1cc2c(cc1OC)CCN(CCc1ccc(-c3ccc(C(=O)OC)c(NC(=O)c4ccc5ccccc5n4)c3)cc1)C2,CHEMBL2331715,0.4434196,0.83914393,0.41751248,0.918207,0.66619605,0.49547735,0.496789564577833,0.011268510939595,0.312358799934704,0.043592666428977,-0.04053238313274,0.123737690758716,733.86,6.61,,8.49,3,False,0.08,0
COCCOCCOCCOc1cc2c(cc1OC)CN(Cc1ccc(-c3ccc(C(=O)OC)c(NC(=O)c4ccc5ncccc5c4)c3)cc1)CC2,CHEMBL2331720,0.45256823,0.86386573,0.42977047,0.9227141,0.66868496,0.4977994,0.419253760459966,0.005629233851732,0.441380096530958,0.048659479057342,0.005240444597794,0.132907165346818,719.84,6.57,,7.67,3,False,0.08,0
COc1cc(/C=C/C=C2\Cc3ccc(OC)c(OC)c3C2=O)ccc1O,CHEMBL3233499,0.17927322,0.19195653,0.52490056,0.8959982,0.8261084,0.7733793,0.51066718639832,-0.048102079452041,0.448336698817596,0.036431839067184,0.668591515811261,0.26948011188165,352.39,3.8,9.57,,0,True,0.83,0
COc1cc(OC)c2c(=O)cc(N3CCN(Cc4ccc(SC(F)(F)F)cc4)CC3)oc2c1,CHEMBL3765052,0.21260674,0.7443894,0.8886291,0.867955,0.8038244,0.5244358,0.430875810705047,-0.138591636997273,0.429318985806588,-0.08057186186533,0.637072418831898,0.235915616730023,480.51,4.74,,6.02,0,True,0.47,0
COc1cc(C(=O)Nc2ccc(-c3ccc[n+](C)c3)cc2[N+](=O)[O-])cc(OC)c1OC.[I-],CHEMBL1945310,0.035182655,0.43048984,0.6625617,0.9867047,0.038271427,0.50210893,0.592819587629379,-0.098097308914879,0.59110225972096,0.082384665987074,0.299890884502677,0.269952143979833,551.34,3.36,12.62,,0,True,0.35,0
COc1cc(OC)cc(C(=O)Nc2ccc(-c3ccccc3)cc2[N+](=O)[O-])c1,CHEMBL1945312,0.03495106,0.3858381,0.67797107,0.992516,0.7786241,0.8393132,0.440472990711141,-0.106935356710639,0.552208280583118,0.08667814943331,0.560787189287401,0.236789378273467,378.38,4.53,12.98,,0,True,0.5,0
COc1cc(C(=O)Nc2cc(-c3ccccc3)ccc2[N+](=O)[O-])cc(O)c1O,CHEMBL1945515,0.0463382,0.40711227,0.6640951,0.99142444,0.77209145,0.87616026,0.482042723725069,-0.102430965305641,0.60018082531957,0.09294010716133,0.567024899700142,0.215231571917103,380.36,3.93,8.6,,0,True,0.35,0
COc1cc(C(=O)Nc2ccc(-c3cc(F)cc(F)c3)cc2[N+](=O)[O-])cc(OC)c1OC,CHEMBL1945305,0.029287666,0.44196257,0.6690515,0.9832967,0.7675139,0.765182,0.593770249773877,-0.094858365262455,0.611453134621178,0.086979446517257,0.547484760341331,0.232244813923943,444.39,4.82,12.67,,0,True,0.41,0
COc1ccc(C(=O)Nc2ccc(-c3ccccc3)cc2[N+](=O)[O-])cc1OC,CHEMBL1945311,0.038191617,0.39693546,0.67907184,0.98965573,0.7893159,0.8364383,0.490971812639633,-0.097344066205013,0.598253179152435,0.091865480895254,0.601803452829481,0.255836375596945,378.38,4.53,13.18,,0,True,0.5,0
O=C(c1ccccc1)c1cccc(OCC(O)CN2CCCCC2)c1,CHEMBL2059230,0.437048,0.4916873,0.19963354,0.85414034,0.95841146,0.027094781,0.310058199745404,0.104098142503477,0.323660111570685,0.122045405470551,0.63360700377602,0.144702946183319,339.44,3.14,,8.04,0,True,0.79,0
COc1cc(C(=O)Nc2ccc(-c3cc(F)cc(F)c3)cc2N)cc(OC)c1OC,CHEMBL3317935,0.048156023,0.4621697,0.63511187,0.97936153,0.7910784,0.73730946,0.592828665273769,-0.105137617443093,0.655061112532963,0.100100934523122,0.558428412903112,0.243754362530695,414.41,4.49,,2.69,0,True,0.58,0
COc1cc(NC(=O)c2csc([C@@H](NC(=O)c3csc([C@@H](NC(=O)OC(C)(C)C)C(C)C)n3)C(C)C)n2)cc(OC)c1OC,CHEMBL3263828,0.38391364,0.24312237,0.42977208,0.8129363,0.63222665,0.6577766,0.314124739047301,0.055388447265478,0.019372460246267,0.063192041739689,0.051268683855579,-0.052651665419632,647.82,6.23,12.61,,3,False,0.21,0
Fc1ccc([C@@H]2CCNC[C@H]2COc2ccc3c(c2)OCO3)cc1,CHEMBL490,0.29423946,0.08691648,0.50977004,0.78798777,0.9620651,0.035583258,0.036374672233664,-0.01581307528912,-0.126299409850674,-0.020709152903249,0.609872745565154,0.138732242303115,329.37,3.33,,9.77,0,True,0.93,0
COc1ccc2c(=O)cc(-c3ccc(OC)c(OC)c3)oc2c1,CHEMBL13473,0.19297907,0.6098144,0.8526387,0.9102576,0.8203306,0.8566719,0.595639254833869,-0.113463460196144,0.505733671642209,-0.046449967108402,0.676915035929153,0.269696041458479,312.32,3.49,,,0,True,0.74,0
NC(=O)N1CCC(CC(=O)N2CCC([C@H]3c4ncc(Br)cc4CCc4cc(Cl)cc(Br)c43)CC2)CC1,CHEMBL298734,0.49840325,0.6435666,0.5830428,0.8237015,0.9335513,0.11388826,0.261765353151,0.08407695127524,0.516325700094723,-0.008792853233169,0.410985834061951,0.158909103691391,638.83,5.91,,3.28,2,False,0.45,0
COc1cc(C(=O)Nc2ccc(-c3cccnc3)cn2)cc(OC)c1OC,CHEMBL3317920,0.048395783,0.49732578,0.6031445,0.96346366,0.8097117,0.74901557,0.57892439470022,-0.103967580433767,0.666983948831688,0.084714696769593,0.642728732489947,0.266919086668106,365.39,3.42,13.65,4.63,0,True,0.72,0
CC(=O)S[C@@H]1CC2=CC(=O)CC[C@]2(C)[C@H]2CC[C@@]3(C)[C@@H](CC[C@@]34CCC(=O)O4)[C@@H]21,CHEMBL1393,0.6973826,0.2481503,0.6284695,0.8008323,0.6614491,0.14901426,0.295123405452058,0.184936150126294,0.529117525721625,0.006402563033861,0.146373239558561,-0.034553753910585,416.58,4.85,,,0,True,0.57,0
COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2,CHEMBL502,0.32276696,0.72815764,0.41995895,0.89386797,0.7299248,0.21677113,0.288727680398733,-0.161384761397818,0.526597143369515,0.073807742330734,0.351970670508732,0.105228006568276,379.5,4.36,,8.54,0,True,0.75,0
COC(=O)C1=C(C#N)NC(C)=C(C(=O)OC(C)C)C1c1cccc([N+](=O)[O-])c1,CHEMBL517427,0.5820643,0.39369142,0.7270167,0.8050072,0.5818388,0.5335554,0.17610643700738,0.157337337236804,0.475100434642459,-0.032399479760368,-0.105272195500644,-0.124862533205449,385.38,2.46,,,0,True,0.46,0
COc1ccc2cc1Oc1cccc(c1)C[C@H]1c3c(cc4c(c3Oc3cc5c(cc3OC)CCN(C)[C@@H]5C2)OCO4)CCN1C,CHEMBL2074948,0.38785192,0.8096143,0.455453,0.9026357,0.51088655,0.5923934,0.224184772525552,-0.081731855638524,0.345294912345257,0.042759077830058,0.380170392323166,0.103435288918795,606.72,6.87,,8.09,2,False,0.25,0
COc1ccc(-c2cc(=O)c3c(OC)c(OC)c(OC)c(OC)c3o2)cc1OC,CHEMBL76447,0.19114667,0.621032,0.8374857,0.89996016,0.75927633,0.70014656,0.555649071909862,-0.120006628535847,0.488383838952326,-0.058496828848192,0.384941019241133,0.197906989590186,402.4,3.51,,,0,True,0.59,0
COc1cc(C(=O)N(C)c2ccc(-c3cccnc3)cc2F)cc(OC)c1OC,CHEMBL3317937,0.055167228,0.525874,0.58054364,0.9763285,0.7812546,0.73844004,0.624977306258551,-0.11298138486183,0.609731573888035,0.076906080677316,0.521859942097146,0.240972386122256,396.42,4.19,,4.71,0,True,0.63,0
