RDKit_Canonical_Smiles,Molecule_ChEMBL_ID,Fingerprints_tsne_x,Fingerprints_tsne_y,Daylight_tsne_x,Daylight_tsne_y,Molecular_Descriptors_tsne_x,Molecular_Descriptors_tsne_y,Embeddings_tsne_x,Embeddings_tsne_y,Embeddings_Divergence_Pearson_Correlation,Embeddings_Divergence_Kendall_Correlation,Fingerprints_Divergence_Pearson_Correlation,Fingerprints_Divergence_Kendall_Correlation,Daylight_Divergence_Pearson_Correlation,Daylight_Divergence_Kendall_Correlation,Molecular_Descriptors_Divergence_Pearson_Correlation,Molecular_Descriptors_Divergence_Kendall_Correlation,Molecular_weight,aLogP,cx_most_apka,cx_most_bpka,Lipinski_RO5_violations,Follows_Lipinskis_RO5,QED_weighed,Bioactivity_A
CCC(=O)C(CC(C)N(C)C)(c1ccccc1)c1ccccc1,CHEMBL651,0.5331851,0.4705071,0.48648328,0.81483305,0.6247017,0.23497003,0.28282768,0.7622603,0.33827101180706,0.427435108140545,0.268255693537234,0.038023691994034,0.368807983211991,0.096179050813753,0.146789058543664,0.12444573890599,309.45,4.29,,9.12,0,TRUE,0.76,0
CC(=O)O[C@H]1C(=O)[C@]2(C)[C@@H](O)C[C@H]3OC[C@@]3(OC(C)=O)[C@H]2[C@H](OC(=O)c2ccccc2)[C@]2(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)c3ccccc3)c3ccccc3)C(C)=C1C2(C)C,CHEMBL428647,0.65308285,0.26707768,0.6236123,0.8149517,0.51115924,0.57512885,0.6199565,0.14745718,0.779683434215569,0.210782418310828,0.455133616837099,0.191188064618181,0.485898362932614,0.19945866957251,0.518188736336982,0.378554677888309,853.92,3.74,11.9,,2,FALSE,0.13,0
CO[C@H]1C[C@H](O[C@@H]2[C@@H](C)C(=O)O[C@H](C)[C@H](C)[C@H](OC(C)=O)[C@@H](C)C(=O)[C@]3(CO3)C[C@H](C)[C@H](O[C@@H]3O[C@H](C)C[C@H](N(C)C)[C@H]3OC(C)=O)[C@H]2C)O[C@@H](C)[C@@H]1OC(C)=O,CHEMBL564085,0.742494,0.21428579,0.67532694,0.78482467,0.32623175,0.1974532,0.6637852,0.093167275,0.752633177521747,0.58477244537735,0.294154792053486,0.177474025680555,0.640072384719231,0.24921286136819,0.592712443591482,0.44003434786757,813.98,3.62,,7.87,2,FALSE,0.19,0
COC(=O)C1=C(C)NC(C)=C(C(=O)O[C@H]2CCN(Cc3ccccc3)C2)[C@H]1c1cccc([N+](=O)[O-])c1,CHEMBL2103761,0.5702201,0.40356842,0.717788,0.80173266,0.5682015,0.5233415,0.4721753,0.35671288,0.283666150193321,-0.307659474035724,0.373787655146881,0.06449766243679,0.40479048468239,0.191318626687891,-0.052087866901643,0.042010856738258,491.54,3.82,,7.41,0,TRUE,0.35,0
CCC(=O)N(c1ccccc1)C1(COC)CCN(CCc2cccs2)CC1,CHEMBL658,0.58397806,0.48518175,0.5656416,0.773077,0.63207835,0.23670891,0.62091213,0.58987933,0.699702682349576,0.233289310481623,0.542736179541647,0.325280331828522,0.552769733724089,0.166079974289316,0.112360969138847,0.133113051687515,386.56,4.21,,8.86,0,TRUE,0.68,0
COC(=O)C1=C(C)NC(C)=C(C(=O)OCCN2CCN(C(c3ccccc3)c3ccccc3)CC2)C1c1cccc([N+](=O)[O-])c1,CHEMBL1085699,0.57843393,0.41001916,0.71514297,0.80406535,0.5907403,0.4442629,0.47675234,0.35419354,-0.158101499096743,-0.407323527787124,0.386838213762315,0.079672992231557,0.447116196994404,0.197399806165543,0.03309297342922,-0.020653915104525,610.71,4.95,,7.86,1,TRUE,0.19,0
C=C[C@H]1CN2CC[C@H]1C[C@H]2[C@H](OC(=O)CCCCCCn1cc(CCC(=O)O[C@H](c2ccnc3ccc(OC)cc23)[C@@H]2C[C@@H]3CCN2C[C@@H]3C=C)nn1)c1ccnc2ccc(OC)cc12,CHEMBL2042909,0.43610436,0.6191919,0.5491664,0.8005259,0.63785636,0.5035706,0.61199665,0.3178498,0.756136270701313,0.025826181712271,0.08448830582154,-0.002515830650952,0.475857340927893,0.135694163373322,0.383164876125716,0.209747964989279,882.12,8.64,,8.79,3,FALSE,0.04,0
CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(OC)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O,CHEMBL1741,0.73762125,0.21592161,0.67518127,0.78496534,0.32623717,0.1976201,0.6613072,0.09360623,0.700600248725884,0.602237633010109,0.375635524501,0.308955051496693,0.618818102170453,0.256720180376521,0.569751036460266,0.441917454642235,747.96,2.44,12.46,8.38,2,FALSE,0.27,0
O=C(/C=C/C=C/c1ccc2c(c1)OCO2)N1CCCCC1,CHEMBL43185,0.24877918,0.30212045,0.5743001,0.91032255,0.97856975,0.0054667294,0.3810798,0.13850439,-0.025620950462043,-0.160827361792517,-0.074270336534219,0.000918956106036,0.380006721006879,0.304089103590959,0.610259514930825,0.560151452000864,285.34,3,,,0,TRUE,0.63,0
CC1=C(C(=O)OCCN(Cc2ccccc2)c2ccccc2)C(c2cccc([N+](=O)[O-])c2)C(P2(=O)OCC(C)(C)CO2)=C(C)N1,CHEMBL2074922,0.5893005,0.41172144,0.6347006,0.822796,0.5556324,0.5366342,0.48704264,0.35271657,0.103280469228801,-0.360888625532919,0.325504313021588,0.026373538081441,0.44192546744037,0.192719658128242,0.135068574316324,0.152466367713004,631.67,7.3,,2.33,2,FALSE,0.11,0
C=C[C@H]1CN2CC[C@H]1C[C@H]2[C@H](O)c1ccnc2ccc(OC)cc12,CHEMBL170,0.42823705,0.5936393,0.5134776,0.7987523,0.80174863,0.36606112,0.5933607,0.30922145,0.598038438891114,-0.031485545272398,0.022610702848212,-0.082379644369009,0.425056658258849,0.133349067736606,0.587880289362311,0.474583080160089,324.42,3.17,13.89,9.05,0,TRUE,0.88,0
C/C=C/C[C@@H](C)C(=O)[C@H]1C(=O)N[C@@H](C(C)C)C(=O)N(C)CC(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](C(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@H](C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](C(C)C)C(=O)N1C,CHEMBL1086218,0.97456276,0.3778711,0.2598791,0.6130265,0.25303268,0.078856826,0.9956212,0.09677988,0.712284120985876,0.622133283786702,0.566457930323239,0.524718914928768,0.665951166866056,0.392313911388528,0.710539957114735,0.426606541159693,1214.65,,,,,Undefined,,0
COc1ccc(-c2cc(=O)c3c(OC)cc(OC)cc3o2)cc1,CHEMBL1087720,0.19632554,0.65852845,0.86368674,0.9040704,0.82054776,0.8552598,0.14599514,0.39913446,0.783604367492991,0.565348826698939,0.548456897997295,0.44166135212088,0.484365965588704,0.241956623263148,0.683848627784269,0.628842165522575,312.32,3.49,,,0,TRUE,0.74,0
CCC(=O)N(c1ccccc1)C1(COC)CCN(CCn2nnn(CC)c2=O)CC1,CHEMBL634,0.5844545,0.48385847,0.5662626,0.77357423,0.632786,0.23877452,0.62261546,0.5872599,0.7752757445004,0.26873189078985,0.523763862195335,0.249559353014728,0.653752240393483,0.190269108512145,0.15746998694847,0.162846052254958,416.53,1.38,,7.5,0,TRUE,0.61,0
CNCCC(Oc1ccc(C(F)(F)F)cc1)c1ccccc1,CHEMBL41,0.5395397,0.5332524,0.30064815,0.83022565,0.7811152,0.32623678,0.2371716,0.6526593,0.704939347630662,0.520596166496769,0.146081422942336,-0.008034588905237,0.360484700234591,0.12853333601153,0.438427891989892,0.35157352402091,309.33,4.44,,9.8,0,TRUE,0.85,0
CCCCc1oc2ccccc2c1C(=O)c1cc(I)c(OCCNCC)c(I)c1,CHEMBL1600,0.61357814,0.67447954,0.71903104,0.8567295,0.7835586,0.99987197,0.49486896,0.51794624,0.158159772916348,0.066551504225692,0.105364696831865,0.011780715982304,0.371283582362206,0.158858887510734,0.591247826455563,0.58120709655065,617.26,6.2,,9.4,2,FALSE,0.17,0
COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)COc3ccccc3)cc1)CC2,CHEMBL473795,0.5214326,0.7374662,0.28256834,0.941532,0.7594229,0.3928718,0.3812275,0.6138326,0.60238075975844,0.482677928482115,0.468326270895132,0.080767704969895,0.647641986492842,0.246074350077082,0.525183795167626,0.452302160802254,446.55,4.32,12.65,8.36,0,TRUE,0.53,0
C[N+](C)=c1ccc2c(-c3ccc(C(=S)N4CCCCC4)s3)c3cc4c5c(c3[se]c-2c1)CCCN5CCC4.F[P-](F)(F)(F)(F)F,CHEMBL463327,0.29322818,0.9643476,0.59554404,0.83446205,0.012675762,0.49956933,0.41746938,0.9670431,0.483696274644849,0.521409668623424,0.276275729661434,0.233997358628897,0.410079224898243,0.175535681107166,0.302127099231523,0.196420590642717,736.69,,,,,Undefined,,0
CN(C)c1ccc2c(-c3ccc(C(=S)N4CCCCC4)s3)c3ccc(=[N+](C)C)cc-3[se]c2c1.F[P-](F)(F)(F)(F)F,CHEMBL492602,0.28013963,0.9778278,0.59084725,0.8366423,0.024261892,0.48147562,0.4013058,0.97168815,0.493853207905671,0.54486564660865,0.21332961244308,0.151667930440547,0.430850692949846,0.169494674574041,0.3021597834397,0.201321689874911,684.61,,,,,Undefined,,0
C[N+](C)=c1ccc2c(-c3ccc(C(=S)N4CCCCC4)s3)c3cc4c5c(c3[te]c-2c1)CCCN5CCC4.F[P-](F)(F)(F)(F)F,CHEMBL508580,0.28569505,0.96004546,0.6188099,0.8303047,0.011552751,0.50817484,0.4211425,0.9707617,0.479580385363945,0.51556952681293,0.272255737473484,0.243046314383421,0.413438050113003,0.171367738112575,0.302167087428683,0.195315834668247,785.33,,,,,Undefined,,0
COc1ccc(CCNCCCC(C#N)(c2ccc(OC)c(OC)c2)C(C)C)cc1OC,CHEMBL1298,0.2994756,0.4398879,0.37337136,0.89930797,0.6781651,0.24384363,0.3397499,0.39712,0.328511447557076,0.28805005548888,0.325937367326296,0.319711357393579,0.430480593409268,0.205002535917123,0.221908253790517,0.207784512325562,440.58,4.75,,10.29,0,TRUE,0.45,0
CC(C)NC[C@H](O)COc1cccc2ccccc12,CHEMBL452861,0.37466595,0.4379503,0.69739366,0.88445675,0.8309801,0.37656,0.56518036,0.5181736,0.280052547992384,-0.015863291469777,0.069549777727256,0.219168520480669,-0.0117393403397,0.065898693877141,0.71688968253078,0.520982831087833,259.35,2.58,,9.67,0,TRUE,0.84,0
COc1cc2oc(-c3ccc(O)cc3)c(OC)c(=O)c2c(O)c1OC,CHEMBL165509,0.15499896,0.6174793,0.8262093,0.90372014,0.777476,0.79154456,0.14230692,0.35999516,0.803603773334241,0.580308226916877,0.580856291022751,0.49540773027885,0.484385918403851,0.191198107854313,0.575898838565522,0.596623464012574,344.32,2.9,7.67,,0,TRUE,0.75,0
COC1=C(OC)[C@]2(OC)c3c(OC)c(OC)c4c(c3O[C@@]23O[C@@H](c2ccccc2)CC=C3C1=O)[C@@H](OC)C[C@H](c1ccccc1)O4,CHEMBL1685073,0.3491927,0.041179806,0.61938167,0.8230062,0.52145326,0.59108835,0.29698652,0.23840122,0.636226975861519,0.340977909902129,0.23757540357909,0.186553111143473,0.443485543512829,0.198228373146395,0.370115320650196,0.412244713491581,628.67,6.02,,,2,FALSE,0.29,0
CN1CCC(C)(C)c2cc3c(-c4ccc(C(=O)N5CCCCC5)s4)c4ccc(=[N+](C)C)cc-4sc3cc21.F[P-](F)(F)(F)(F)F,CHEMBL2205792,0.26196128,0.9529037,0.6288934,0.841307,0.015085697,0.5192872,0.41994685,0.9915445,0.422187642746894,0.497376204560634,0.132971559897555,-0.019298078226766,0.382378788384313,0.16650179020684,0.302235726994882,0.194406921798342,675.74,6.51,,3.28,2,FALSE,0.22,0
CC(C)NCC(O)COc1cccc2ccccc12,CHEMBL27,0.37466693,0.4379504,0.69739366,0.88445675,0.8309797,0.37655932,0.56517446,0.5181781,0.280058853822635,-0.015833161761383,0.069549699348714,0.219158477244538,-0.0117393403397,0.065908737113273,0.716889307035239,0.520982831087833,259.35,2.58,,9.67,0,TRUE,0.84,0
CC[C@@H]1NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@H](C(C)C)N(C)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H](C)NC(=O)[C@H](C)NC(=O)[C@@H](CC(C)C)N(C)C(=O)[C@@H](C(C)C)NC(=O)[C@@H](CC(C)C)N(C)C(=O)CN(C)C1=O,CHEMBL2372481,0.9516568,0.37264907,0.28648,0.6070365,0.28549364,0.07904625,0.9889046,0.124168485,0.692898096302007,0.622580207794556,0.593207956566331,0.542570767152592,0.609796249437858,0.402783985055665,0.695847620509706,0.432712828727673,1146.57,,,,,Undefined,,0
CCCCCCC[C@H]1OC(=O)C[C@@H](OCOC)[C@H](Cc2ccccc2)N(C)C(=O)[C@H](C(C)C)OC(=O)[C@H]1C,CHEMBL40333,0.7383417,0.36583573,0.6562123,0.7244073,0.54239476,0.36121905,0.7277377,0.17512223,0.862349886107623,0.549339908305254,0.540535374210001,0.430377776327088,0.596645470570575,0.229884653433029,0.405555972020942,0.408232440657029,533.71,4.93,,,1,TRUE,0.21,0
CC(C)NC[C@@H](O)COc1cccc2ccccc12,CHEMBL275742,0.37466595,0.4379503,0.69739366,0.88445675,0.8309797,0.37655932,0.56518036,0.5181736,0.280052547992384,-0.015858269851712,0.069549777727256,0.219168520480669,-0.011739344347271,0.065903715495207,0.716889307035239,0.520982831087833,259.35,2.58,,9.67,0,TRUE,0.84,0
CC(C)(C)OC(=O)[C@H](CCCCNC(=O)OCc1ccccc1)NC(=O)[C@@H]1C[C@@H](OCC2CCCCC2)CN1C(=O)OC(C)(C)C,CHEMBL1253375,0.5210525,0.27212724,0.51327884,0.7561362,0.51523083,0.41878125,0.63299096,0.4457427,0.811035815866279,0.388577827547592,0.45756429865055,0.247570792260682,0.75894593692076,0.313178232290009,0.295943100454525,0.110269711106313,645.84,5.88,12.32,,3,FALSE,0.15,0
COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)/C=C/c3ccccc3)cc1)CC2,CHEMBL515579,0.5402726,0.7327502,0.30133197,0.9388504,0.76071393,0.3986231,0.36594895,0.5846455,0.648996010802607,0.494021763692697,0.384544349643137,0.036246039198751,0.629109347654708,0.238165301623489,0.533746675546346,0.460853976368265,442.56,4.96,,8.36,0,TRUE,0.5,0
COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)/C=C/c3ccccc3[N+](=O)[O-])cc1)CC2,CHEMBL473987,0.5488255,0.75105536,0.3016714,0.9351079,0.75835,0.4235751,0.3852859,0.70838493,0.557228427703253,0.43870361908014,0.370269524736517,0.03448847287573,0.588077270475241,0.165788720441501,0.562557036516373,0.474331999256801,487.56,4.86,,8.36,0,TRUE,0.26,0
C/C=C/C[C@@H](C)[C@@H](O)[C@H]1C(=O)N[C@@H](CCC)C(=O)N(C)CC(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@H](C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](C(C)C)C(=O)N1C,CHEMBL2372462,0.94813263,0.28713048,0.29376245,0.6252222,0.25090268,0.13272443,0.96331894,0.09992525,0.717580901996962,0.626527199594253,0.599219635006281,0.526657259502157,0.640295682995483,0.386795153134243,0.720355749590951,0.430603749140048,1230.69,,,,,Undefined,,0
O=C(Oc1ccccc1)N1C2C3C4N(C(=O)Oc5ccccc5)C5C(C1[C@]5(CO)[C@H]3c1ccccc1)[C@@H](c1ccccc1)[C@@]24CO,CHEMBL208204,0.5417969,0.33595,0.48645768,0.7781559,0.5178746,0.520151,0.6558723,0.22880165,0.500185610366628,-0.144165633050281,0.376931528003062,0.134488975037537,0.418665566756895,0.131144577405732,0.107571267983504,0.156548943200478,614.7,5.29,,,2,FALSE,0.31,0
O=C(Nc1ccc(-c2ccccc2)cc1[N+](=O)[O-])c1ccc(O)c(O)c1,CHEMBL1945511,0.02558735,0.3789837,0.6897031,0.9931296,0.98111343,0.04874769,0.02453056,0.52817154,0.649488129097684,0.536670365925308,0.203965553459992,0.247314689739328,0.506683415613017,0.276414966430483,0.540906051397147,0.390149594002179,350.33,3.93,8.16,,0,TRUE,0.37,0
COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)COc3ccccc3N)cc1)CC2,CHEMBL473198,0.52245826,0.7401161,0.27710608,0.9414528,0.7602132,0.39193383,0.37654656,0.60914725,0.570694851217822,0.477977693972552,0.493532993436792,0.09683688278037,0.620876724001899,0.201959435369265,0.529641765579465,0.451252642626507,461.56,3.9,12.65,8.36,0,TRUE,0.47,0
COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)Nc3ccc([N+](=O)[O-])cc3)cc1)CC2,CHEMBL474972,0.5334246,0.76879704,0.29197288,0.94892883,0.7629158,0.41749752,0.37463203,0.6938288,0.66798805686029,0.494066958255289,0.455419121145682,0.097108050155921,0.603369025461103,0.225661472639714,0.553244142023299,0.471720757862599,476.53,4.86,11.03,8.35,0,TRUE,0.36,0
COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)Nc3ccc(N)cc3)cc1)CC2,CHEMBL474757,0.5202908,0.7615073,0.2933059,0.94786096,0.76857024,0.4021567,0.35590565,0.612877,0.68206533170134,0.519943356148218,0.488197297278859,0.104685671817173,0.626193609945295,0.253591712321544,0.536389213430022,0.466222086080577,446.55,4.53,11.95,8.35,0,TRUE,0.46,0
COc1cc(C(=O)Nc2ccc(-c3ccccc3)cc2N)cc(OC)c1OC,CHEMBL1944865,0.05713147,0.44845882,0.64035666,0.98180306,0.7983075,0.7184972,0.18161356,0.5212889,0.818441808372888,0.603814421082761,0.5511833424987,0.435334113358006,0.660659206080153,0.380131465960962,0.543406119695064,0.515549440340667,378.43,4.21,,2.94,0,TRUE,0.63,0
CC(=O)c1cccc(-c2ccc(NC(=O)c3cc(O)c(O)c(O)c3)c([N+](=O)[O-])c2)c1,CHEMBL1945317,0.0133909285,0.3885377,0.7028057,0.9907134,0.7794695,0.87750936,0.0134239495,0.50792676,0.640265229046773,0.536720582105966,0.263252852621464,0.297576064959651,0.544506955282158,0.249499093597939,0.614867564499937,0.625809108210848,408.37,3.83,7.71,,0,TRUE,0.22,0
COc1cc(C(=O)Nc2ccc(-c3cc(O)c(O)c(OC)c3)cc2[N+](=O)[O-])cc(O)c1O,CHEMBL1945976,0.02012536,0.40944502,0.6848216,0.98572737,0.7740655,0.8539463,0.012459964,0.48617184,0.818174779755819,0.62806381472238,0.525531828715086,0.442585329844983,0.610407672781979,0.280201266452076,0.562594564279068,0.599897558991458,442.38,3.35,8.35,,1,TRUE,0.22,0
COc1cc(C(=O)Nc2ccc(-c3cccc([N+](=O)[O-])c3)cc2)cc(O)c1O,CHEMBL1945977,0.06740141,0.4073592,0.63993484,0.9877682,0.82675374,0.85030186,0.029620588,0.5160515,0.734644688406567,0.585656250156926,0.489782156469268,0.41519240329619,0.64897803438776,0.365312671048865,0.713615001961009,0.627978447215262,380.36,3.93,8.79,,0,TRUE,0.35,0
COc1c2c(c3c(c1OC)[C@@]1(OC)C4=C(C(=O)[C@H](OC)[C@@]1(OC)O3)[C@H](OC)C[C@@H](c1ccccc1)O4)[C@H](O)C[C@@H](c1ccccc1)O2,CHEMBL1685074,0.34908205,0.040847898,0.6199413,0.8234232,0.52037597,0.58772874,0.29822543,0.23766941,0.562825859876874,0.311983087190354,0.219753097371968,0.174380708952039,0.44737284239986,0.198961529383998,0.378278520675545,0.416673780625593,646.69,4.87,13.79,,2,FALSE,0.36,0
CN(C)c1ccc2c(-c3ccccc3)c3ccc(=[N+](C)C)cc-3sc2c1.[Br-],CHEMBL510624,0.27682042,0.99788237,0.63435054,0.85152537,0.00022870302,0.49887118,0.35465673,0.89416945,0.681535751549159,0.424959450434119,0.182590342560989,0.037546638277786,0.358150328309765,0.13658801138903,0.297659970318904,0.177544328333476,439.42,4.77,,3.4,0,TRUE,0.37,0
C[N+](C)=c1ccc2c(-c3ccc(C(=S)N4CCOCC4)s3)c3cc4c5c(c3[se]c-2c1)CCCN5CCC4.F[P-](F)(F)(F)(F)F,CHEMBL452133,0.29511982,0.9632648,0.59623665,0.8342186,0.011567295,0.5298043,0.4146698,0.96555066,0.488350418103631,0.527731885768232,0.281820797709935,0.246827592786948,0.415020542603473,0.176263815726704,0.302236366669444,0.192669441947584,738.66,,,,,Undefined,,0
C/C=C/C[C@@H](C)[C@@H](O)[C@H]1C(=O)N[C@@H]([C@@H](C)O)C(=O)N(C)CC(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@](O)(C(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N(C)[C@@H](C(C)C)C(=O)N1C,CHEMBL2372486,0.9656304,0.24578777,0.33375052,0.63657653,0.25134292,0.17768726,0.9650688,0.005094111,0.712675707662794,0.602764902907015,0.605775364764819,0.553030797583597,0.67238462186659,0.381145832810248,0.719696618877101,0.419611427194071,1248.66,,,,,Undefined,,0
C=C[C@H]1CN2CC[C@H]1C[C@@H]2[C@@H](O)c1ccnc2ccc(OC)cc12,CHEMBL1294,0.42823616,0.593649,0.5134776,0.7987523,0.8017483,0.36606097,0.5933607,0.30922145,0.598038438891114,-0.031485545272398,0.022612205019887,-0.082394709223206,0.425056658258849,0.133354089354672,0.587880070967967,0.474588101778155,324.42,3.17,13.89,9.05,0,TRUE,0.88,0
O=C(CCCN1CCC(O)(c2ccc(Cl)cc2)CC1)c1ccc(F)cc1,CHEMBL54,0.543918,0.49245906,0.47331497,0.8089752,0.95372057,0.021261245,0.61033285,0.6777326,0.543517109635486,0.275993150512958,0.464229659838804,0.295868714817288,0.384545155912433,0.123230507334073,0.662991576622655,0.62186211641115,375.87,4.43,13.96,8.05,0,TRUE,0.76,0
CCC(C)(C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@H]21,CHEMBL1064,0.6879756,0.1609202,0.6481069,0.7677394,0.5864587,0.26231802,0.68184733,0.10723385,0.812772932687015,0.578575768684186,0.443464430147461,0.375150020839715,0.552172128631021,0.289531432818283,0.156807596069675,0.181089590687911,418.57,4.59,,,0,TRUE,0.64,0
COc1ccc(CCN(C)CCC[C@]2(C#N)CCc3c2ccc(OC)c3OC)cc1OC,CHEMBL2074951,0.28726953,0.49183095,0.38802445,0.8881747,0.6862615,0.25436765,0.36435252,0.3702348,0.320510556930881,0.199709750475798,0.406261466961551,0.351362616062147,0.373305578807138,0.061685556319958,0.251118286208904,0.225445543062886,438.57,4.38,,9.68,0,TRUE,0.52,0
COc1ccc(CCN(C)CCCC(C#N)(c2cc(OC)c(OC)c(OC)c2)C(C)C)cc1OC,CHEMBL51149,0.2968313,0.45705894,0.37136668,0.8965697,0.5970682,0.33959514,0.34297478,0.38505563,0.439796398683188,0.318988244392108,0.394888209472187,0.364745228207433,0.439178613093043,0.182867243483195,0.107932073265849,0.113347962980632,484.64,5.1,,9.68,1,TRUE,0.37,0
COc1cc(-c2oc3cc(O)cc(O)c3c(=O)c2O)cc(OC)c1OC,CHEMBL75258,0.15271547,0.6338514,0.8349278,0.9071747,0.77530813,0.7907361,0.14115769,0.35667837,0.807988430262713,0.580604502382758,0.515460910988681,0.429011896213198,0.509734217079037,0.209572208356977,0.571592882983194,0.600645780083259,360.32,2.6,6.38,,0,TRUE,0.65,0
COc1ccc(-c2oc3cc(O)ccc3c(=O)c2O)cc1OC,CHEMBL575072,0.16604798,0.5935176,0.83430946,0.91042125,0.81926334,0.8676509,0.13381734,0.3698324,0.759071790083187,0.578836892823606,0.522331608637218,0.484380257006413,0.48434918738692,0.211646136618141,0.688770317269527,0.641265648617298,314.29,2.89,6.32,,0,TRUE,0.77,0
C=C[C@H](C)[C@H]1C(=O)N(C)[C@@H]([C@H](O)[C@H](C)C/C=C/C)C(=O)N[C@@H](CC)C(=O)N(C)CC(=O)N(C)[C@H](CC(C)C)C(=O)N[C@H](C(C)C)C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@H](C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N1C,CHEMBL2372497,0.9752283,0.3505715,0.2615016,0.6388007,0.25623083,0.092906445,1,0.061654806,0.720623753777758,0.634581874971753,0.582606271044991,0.526958556586103,0.642595293609505,0.3675523127062,0.713955652798774,0.429493971547512,1214.65,,,,,Undefined,,0
C/C=C/C[C@@H](C)[C@@H](O)[C@H]1C(=O)N[C@@H]([C@@H](C)O)C(=O)N(C)CC(=O)N(C)[C@H](CC(C)C)C(=O)N[C@H](C(C)C)C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@H](C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N(C)[C@@H](C(C)C)C(=O)N1C,CHEMBL2372492,0.97044134,0.28796124,0.30327314,0.6312954,0.26762182,0.15863347,0.9749869,0.029469758,0.707119442041996,0.618316854056714,0.58442981071714,0.535083534616524,0.6385222822738,0.384158803649712,0.709467165860665,0.427128789438533,1204.61,,,,,Undefined,,0
C/C=C/C[C@@H](C)[C@@H](O)[C@H]1C(=O)N[C@@H](CC)C(=O)N(C)CC(=O)N(C)[C@H](CC(C)C)C(=O)N[C@H](C(C)C)C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@H](C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](C(C)C)C(=O)N1C,CHEMBL2372494,0.96977043,0.33485824,0.27454934,0.6215347,0.27775013,0.13281709,0.971125,0.055247575,0.711710359181015,0.625161319480363,0.591450913804011,0.530960786184525,0.638042342654237,0.384681051928552,0.704571773447632,0.429288085206815,1188.61,,,,,Undefined,,0
COc1cccc(CCc2ccccc2OCCCCN2CCN(c3cccc(C(F)(F)F)c3)CC2)c1,CHEMBL459158,0.34841186,0.63644975,0.1861979,0.88383925,0.72455645,0.29910266,0.48577142,0.6899685,0.644740887861016,0.440094607284359,0.45128815872504,0.346361084468637,0.412061424652636,0.122241248575116,0.369842241066251,0.328253129723459,512.62,6.48,,8.28,2,FALSE,0.27,0
COc1cccc(CCc2ccccc2OCCN2CCN(C)CC2)c1,CHEMBL487960,0.3442018,0.6874616,0.21695682,0.89163584,0.76686394,0.2670974,0.5049831,0.63488847,0.522924045954563,0.311445774057317,0.508657027994935,0.364373628470566,0.454431081379349,0.279548456103526,0.43334717358224,0.382682447938375,354.49,3.11,,7.84,0,TRUE,0.73,0
COC(=O)c1ccc(C(=O)Nc2ccc(CCN3CCc4cc(OC)c(OC)cc4C3)cc2)cc1NC(=O)c1cnc2ccccc2c1,CHEMBL453536,0.48776183,0.8327668,0.38759997,0.9322614,0.6920245,0.51588327,0.3227986,0.6193649,0.65226836268768,0.539080742596879,0.442031452536458,0.105147660679224,0.433683333329013,0.072246019112278,0.371803838681523,0.362842034960505,644.73,6.14,13.91,8.36,2,FALSE,0.17,0
